412,"orang orang sini mau cowo atau cewe pada nikah muda euy 22-23an. gakebayang sama sekali nikah muda kea gmn. kadang suka kesel sama bapa bapa yg ngebecandain kl 5 taun lagi w bakal nikah, pengen ngegas tp nanti dosa, nulis kaya gini jg pasti ada dosanya sih"
413,@saraina__ banyak cewek mau nikah muda salah satunya alesannya ini sih wkwkwkwkwkwkwkkwkwkwk biar ada sandaran hidup terutama finansial wk.
414,"sebener nya gua nggak masalah nikah muda, kalo allah udah ngirim jodoh gimana lagi. tapi gua masih mau bebas, nyari pengalaman, masih banyak cita cita gua yang belum terwujud."
415,"@tanya2rl bukannya gak boleh menyebar rahasia ranjang? walaupun kita gak tau siapa sandernya ini lah ya, lagian disini pun gak semuanya udh dewasa+matang nerima yg ginian, kalau masih muda, jadi takut nikah kalau gini"
416,@cube_ptg chang tolong dia pengen nikah muda kayaknya wkwk https://t.co/nn53fvpzux
417,"ngobrol sama orang yang tadinya semangat banget kuliah tiba-tiba bahas nikah muda.

""kata masku, kalo udah umur 23 masih jomblo, bisa keterusan, karena nyaman,""

yaudah. oke."
418,"semakin kesini semakin banyak bgt temen seumuran/ lebih muda dr gua pd nikah

huwoooowww pd hebat2 bgt yak mengambil keputusan yg sgt hrs dipikirin mateng2 diusia segini yg menurut gua masih tergolong nikah usia muda si wkwkwk"
419,"salah satu caranya mendeteksi dini ""perbedaan"" pasangan dan bagaimana kita ""berkompromi"" dengan hal itu ya dengan pacaran sih.
udh pacaran lama aja kadang msh takjub sm ""kelakuan"" pasangan, aplg klo ujug2 nikah :) 

https://t.co/bh1bu0ff4o"
420,"wkwkwkwk umur 23 tuh masih muda kan ya :(((( tapi kalo liat temen pd nikah skrg ,ini gua telat nikah apaya. tapi merasa blm bisa masih takut"
421,"nikah muda di bilang sayang masa depan nya
 nikah ketuaan di bilang ga laku habis nikah langsung hamil,  di bilng hamil duluan,  habis nikah gak hamil-hamil di bilang mandul

dasar mulut para netizen"
422,@pancapersada ; pengap dong om? saya gamau mati muda sebelum nikah dulu ya.
423,"tau gitu lu nikah muda siap tamat sma lgsg...
prrnyaan gila gk mikir kdepan kali.."
424,kalo ditanya perna nyangka ga sih bakal nikah muda? ya nyangka sih soalnya emg dridlu citacita q nikah muda. monmaap gatel dri kecik😁😁
425,"anaknya mantan (erwe) 
host radio (anu ya) mbak

klu blm nikah mau gk jdi kakak ipar gue berikutnya, menikah dgn juragan karpet (cakep si mbak spt org arab) hidung mancung &amp; sorot mata nya tajam

bokapnya asiek punya dekat dgn warga lama 
&amp; baru....orgtua &amp; anak muda"
426,@panjibp18_ oh jadi rencana nikah muda masih ada?
427,"@adifebrianto_ @sahrulfauzii temen sepantaran gua belum nikah, terus lagi pada ngomongin orang yang udah nikah, padahal lebih muda dari mereka."
428,"@shoutout3sub ""kak, apa pendapat lo tentang orang yang berani nikah muda?"""
429,"yang temen temen nya udah pada nikah, kalem aja kita masih muda wikwikwikwik"
430,@dheeps_ huhu jadi pengen liat kamu nikah muda
431,"“wedi asline lek nikah muda. gampang pedote, piye?” https://t.co/tgtvtcebon"
432,"tiap ngobrol nyerempet nyerempet masalah umur , jodoh, si a muda udah nikah.. bla bla bla.. 😥 dulu masih muda pengennya cepet dewasa udah umur 20+ pengen banget balik ke 8 tahun.."
433,@laveniatjokro ha? km udah nikah muda?
434,@tubirfess kalo gak ceramah ttg nikah muda ya menghujat pecinta kepop. padahal banyak cara untuk mengajak orang2 lebih taat beragama dengan topik yang lain hadeeeh
435,@riskaikaris @dinahanifah_ @attimesbonny @pakarlogika @jokowi riska bukannya lebih suka ngincer yg lebih muda? ngincer jd menantunya mereka aja risk. atau kalo anak2 mereka dah pada nikah msh bisa laa nunggu cucunya kaya jan ethes :))
436,@saraina__ setuju sih ini sm konsep nikah muda gini..
437,"kalo ada yg bilang ""loh kan sekarang masih muda, masih mau seneng2, ngurus ini itu. ngurus gituan mah nanti aja kalo udah nikah sama punya anak aja kalik"""
438,"aku berbincang dengan klien : ngga begitu heran cuma pengen gimana gitu

👩 : saya sudah nikah 3x mbak
👧 : oh ya? skg usia berapa tho mbak kyk masih muda
👩 : 35 th saya

oke, emang malang kalo dingin suka ngga aturan"
439,@jhlhoon mau minta nikah muda aja gwe
440,"@tanyarlsub kamu mending cari pacar dulu say buat ngeredain keadaan kalo emang mama mu nyindir ini itu, btw mama mu emang nikah muda dulu?"
441,"kananda sama aku aja yuk.. akusiap nikah muda juga qo 🤭🤭

https://t.co/bz2sawecfu"
442,"@rkipearl @tubirfess bahasan mrk: 
kepop
nikah muda
nutup aurat

dh itu aj"
443,minimal 26 maksimal 28. byebye nikah muda. https://t.co/t0nyxausz6
444,"bersyukurlah tnggl d tmpat yg fasilitasnya baik, dgn dua mbak yg kerja, semuanya jdi mudah plus nya lgi penglmn merka nikah muda yg mereka sesali, brpikir 3000 kli untk hal itu"
445,@askmenfess mungkin dulu bpkny nikah muda
446,"@renhardaja1 gak salah nikah cepat, gak salah jg kita yg msh mau nikmati masa muda. itung2 ngumpulin sinamot dlu kau cung wkwk"
447,"@maniaksotobabat @idolfess setaun lagi aku lulus qq, aku gapapa kok diajakin nikah muda sama mz santosa☻"
448,"salut sama pasangan yang berani nikah muda dan dirayain gede, aku abis liat price list fotographer wisuda aja anjir mahal banget woy."
449,jadi masnya sudah siap mengajak adinda untuk nikmudbermu??? nikah muda bersamamu eaakk wkwkwk. btw knp si kita judes gini kak wkwkw https://t.co/oh1dkveuan
450,@alethaa7 gapapa nikah muda
451,"@askmenfess jodoh ngga ditentuin sama kamu kpopers atau bukan, ya.
aku kpopers, yang katanya hina, bisa kok nikah sama santri sekaligus pengusaha muda."
452,numpung masih muda banyak main sama temen jangan ngebucin mulu puas2in sama temen ntar juga kalo udah nikah barengan mulu itu bisa tiap hari.
453,"gw gak iri sama temen"" gw yang udah pada nikah atau udah pada punya anak. gw masih pengen nikmati masa muda dengan belajar hal hal baru, pergi kemana mana tanpa dilarang. ya semua akan ada waktunya, semua akan ada masa nya."
454,"itu orang2 yang nikah muda,nabungnya dri sd apa gimana"
455,"2019 masih aja bahas jomblo-jomblo, nih kecebong amazon hidup bahagia tuh gak bisa dinilai dari udah punya pacar atau belom.

selama belom siap dan belom nemu, ya cari bahagiamu yang lain. dan taulooong jgn jadikan nikah muda adalah sebuah prestasi."
456,@auhasss @sutasuluk ohas agra otw nikah muda
457,"@immaplant_ tapi kalo lahiran maunya dokternya cewe. kalo dapet dokter cewe yg muda, entar gamau katanya kurang pengalaman. tp katanya kalo udh nikah gabole kerja. susah emang ya kehidupan lu."
458,"nontonin senja &amp; pagi journey seneng anjir, bisa bisanya...
jadi pengen nikah muda
siapa yg mau akad sama aku besok?!"
459,pernah punya cita cita nikah muda 😂
460,"@maulanarifki cari yang lebih muda, biar klo kita mati duluan, istri bisa nikah lagi 🤔"
461,@majiburhanuddin ho oh tak semudah itu.  tapi aku meh nikah muda lah jib ahaha. piee?
462,kenapaaaa orang2 ini pada pengen nikah muda sih? padahal nikah ga gampang🤔🤔
463,feeds explore di ig isinya mamah-mamah muda semua. ini merupakan salah satu bukti kalau aku ngomong “gamau nikah” adalah hal yg gausah dipercaya. (it shows on your instagram explore section bcs you liked it)
464,"@askmenfess yes me feel that sis! ini si yg agak aku ngga sreg. feel freee to whoever wants to nikah muda. aku jg turut bahagia. tapi yaa jangan terus 'nyuruh' yg ngga pengin dgn kata2 nyinggung. sesimpel 'tiap orang beda2' so do us. kamu mau nikah muda, aku maunya nanti dulu. selesai kan :)"
465,"pas interview di dinas tadi siang ngakak sekali,  saya sudah belajar dari semalam ternyata saya cuma jawab ya, ya,  ya,  siap,  oke. jadi saya cuma dinasihati doang.  haha
ngakaknya saya disuruh nikah muda,  ""saya masih 22 tahun pak"" ngga papa,  nikah juga ibadah.  jawabnya."
466,"dulu gua sempat kepikiran ‘gua ga mau buru-buru nikah’ karena saking ceteknya mindset gua dengan usia yang (masih) sangat muda. now, gua pengen segera nikah, cuma gua bingung mulainya bagaimana karena perasaan gua lebih besar ke laki-laki daripada perempuan. dasar burung.😞"
467,"""yo sopo eruh samean melu gerakan nikah muda"" https://t.co/mnagnyuj53"
468,"@farkhna jangan mikirkan nikah muda, berat:((("
469,@yawkawrin tahun depan kkn. yaallah gagal memikirkan nikah muda kalo hidup ternyata ga semudah itu:(
470,"@estehmanisdonk iyaaa bener lg musim jg nikah muda, e tapi gapapa juga sih"
471,banyak temen yang udah nikah. nikah muda itu rasanya gimana si sebenarnya? pingin ikutan cuma sama siapa?
472,"tetangga yg lebih muda 4 tahun hari ini nikah
👵 : neng si lulu nikahan tuh, kamu keduluan
🙊 : lah cepet amat udah nikah aja, suaminya org mana?
👵 : org madura
🙊 : hah jauh amat, kenal dimana itu?
👵: kenal di facebook

ahh......oke"
473,@anasshafac aku !!!!! aku!!!! dri punya psgan ampe blm punya ampe punya lg cita cita nikah muda !!! wkwk
474,untuk semua pasangan yang nikah muda dengan proses pendekatan antar pasangan yang relatif cepat.....saya doakan semoga kalian survive.
475,"astagfirullah petugas yang ngecek tiket parfumnya wangi banget. mana masih muda, kece pake seragam gitu, wangi, jadi pengen nikah .g"
476,bener2 gak ada pikiran nikah muda😒
477,@askmenfess wkwkwk sotoyyy gue punya tmn dia kpopers akut bahkan dia yg nularin virus bts ke gue dan skrg dia udh nikah sama ustadz muda. bentar lg mau punya debay. jodoh mah gada yg tau kaleee
478,"@osscou kalo yg pegangan tangannya masih muda :
""apaan sih kaya bakal ilang aja""

kalo yang udah nikah :
""ih mau nanti pegangan tangan sama suami"""
479,"@askmenfess ujung"" dia nyuruh nikah muda awas aja"
480,"tag yang bawel 😍👍
wahai generasi muda, bila diantaramu sudah mampu menikah hendaklah ia nikah, karena mata akan lebih terjaga, kemaluan akan lebih terpelihara.” (hr. bukhari dan muslim dari ibnu mas’ud) https://t.co/yqbkhgukwo"
481,"wagila sih, temen yang ga gue sangka sangka bakalan nikah muda, malah mendahului secepat ini.

rahasia allah sunggu surprise guys.
ya allah.. mau dong di surprisin juga :("
482,@anindyaarp tetooott ibu aku nikah mudaaa sedangkan aku :) masih muda :)
483,kelean mo nikah muda apa engga gaes? mo umur berapa? dan kalo iya kenapa alasannya? — bujang https://t.co/ktsaq2ggir
484,tapi di keluarga gue rata rata itu nikah muda 🤷🏻‍♀️
485,"“kapan mau nikah?”

“aku masih muda, masih fokus untuk meniti karir dan aku masih nyaman dengan zina”"
486,"apa yang dilakuin pas lu harus milih nikah muda atau nikah tua ? gua, jawab nikah cuman kebutuhan hidup, proses untuk penerusan keturunan. ya absolutly gua lebih ke arah, kalau semisal gua mau nerusin penerus gua ya gua nikah, kalau ga pengen ya ga nikah."
487,"sedih denger temen yang lebih muda dariku ngomong ‘si anu itu berapa umurnya sekarang? tiga puluh? belum nikah ya? ih udah dilangkahin adiknya kan ya? cari apa sih dia?’
beneran tantangan paling berat ‘mengangkat’ perempuan adalah karena diganduli sebagian perempuan sendiri."
488,pengen adopsi kucing tapi takut di kira hamil diluar nikah
489,"selamat siang dari 3 anak muda
(tp yang pake topi item udh mau nikah) https://t.co/igzm8zmfkv"
490,@richfams06 apaan anarki anti nikah muda :((
491,"disaat kawan kuliah gua banyak bahas nikah muda
lah gua malah mikir kapan ketemu oppa korea gua trus beli apapun tanpa lihat harga:)"
492,"nikah muda karena:

menghindari dosa zina ❌
bisa senggama dimana aja termasuk di dapur dekat kompor yg lagi masak ikan tongkol goreng ✔️"
493,@diddechariezma itulah pentingnya nikah muda
494,"menikah muda adalah impian semua orang, bahagia bersama punya anak umur nyah ngak beda jauh udah kaya adik ma kaka 
tapi kalau udah seumur gini masih jomblo gimana mau nikah muda :(

#dingin"
495,ujung2nya tgl segitu akan deactive ig dan wasap dan berdiam di apt memutar lagu dari spotify karena pasti gea nonton…. sama suaminya🙂🙂🙂 dah pada nikah muda aja orang orang.
496,"putrinya baru 6 bulan pacaran, sarita abdul mukti beri pujian pada bastian steel dan izinkan nikah muda dengan shafa harris https://t.co/h9aj6km10l https://t.co/9tiuli6vec"
497,"couo uda punya istri ngapa dah ngechat gue.
serem bat si anjir..😂

gini nih.
efek couo nikah muda masih pen merajalela..

harus nya masih w panggil abang. jadi om kan😂😂"
498,".
.
cara menghindari zina adalah nikah muda

lah lek jomblo?

ada cara lain... mati muda misale"
499,"alasan saya nggak mau nikah muda yaa selain karna calon nya nggak ada ,
karna udah nyaman aja gitu sama zina,
hehe

#guyonan"
500,dia bilang katanya lagi deket sama 1 cewe. kita sebut sely. nah si sely ini udah punya 2 anak dan suaminya tentara. si sely ini kurang belaian dari suaminya. nah si sely ini kan nikah muda dan umurnya sekarang tuh sekitar 27/28/29 tahunan lah ya.
501,"pas sd berlomba jd yg terbaik ke smp favorit, pas smp berjuang dapet nilai tinggi masuk sma favorit, pas sma mati-matian belajar demi kampus idaman, pas lega uda lulus, bingung cari kerja, uda kerja bingung mau nikah, uda nikah lalu seneng? hidupmu baru saja dimulai anak muda! 🙃"
502,"tahap hijrah di instagram:
1. hapus semua postingan
2. posting ceramah ustad basalamah + ustad somad
3. kalau posting, captionnya ayat atau hadist
4. sangat setuju dengan nikah muda dan poligami
5. storynya lagi ikutan kajian. atau foto sindiran buat temen yang belum hijrah/nikah"
503,"sungjae itu suka sama anak-anak, dan dia pingin nikah muda. tapi karena kesibukannya maka itu akan sulit."
504,mending hijrah bersama ukhti instagram enak disuruh nikah muda :))
505,"zona gw tuh sebenernya sama, kayak mamah muda trus punya anak kan, kita tuh se umuran, cuman....
gue aja yang belom nikah
bacot"
506,"@hengtg @kisbet_ lah itu bang nikah muda bangga bangget serasa yang belum nikah ini hina banget, yang pacaran serasa manusia paling bahagia bangget, yang jomblo manusia paling ngeneass kan merasa terintimidasi sama sikap mereka"
507,"@elsa_rks @kisbet_ nikah muda, pacaran serasa yang punya dunia tapi mirisnya kawin cerai dah kayak ganti baju"
508,"@enayeri99 wkwk nikah muda noon, kan sekrang bnyk tuh."
509,2. kalo ibunya nikah tergolong muda biasanya anaknya juga ingin cepet2 nikah muda ataupun waktu awal2 mau menentukan karir sudah memikirkan nanti kalau nanti berkeluarga gimana.
510,"hiyak mentang2 temen w pada nikah muda, selalu kek gini, yang udah punya pacar juga seenak jidatnya aja kalo nyeplos. lah kan masih pacaran aja songongnya minta ampun gustiii. jadi males temenan sama manusia kek gitu https://t.co/ddzwuei3pj"
511,@nehlahj @misterfajar_ iya anak aku 16 th usianya nikah muda mmg dulu hehe
512,alesan gapengen nikah muda salah satunya adalah recruitment kerja tuh kualifikasinya rata2 belum menikah/lajang getow. yaudasi
513,mereka yang ngebet banget nikah muda belum tau aja kalo setor ledeng itu mahal
514,https://t.co/xgjueobsxk
515,"bulan ini byk bgt yg nikah ya temen ya adik kelas ya sodara, pada nikah muda yaaa😂"
516,pernah kepikiran pingin nikah muda ga si kalian?
517,"@askmenfess me, dan hari ini sepupu yang jauh lebih muda nikah, jadi taulah serangan"
518,@erikahez mungkin akibat nikah muda
519,heran gw sama orang-orang yg nikah muda tu nabungnya dari kapan ya?
520,"@akuyangbucin nah kalau masalah nikah muda, ada yang bilang (gatau siapawkwk) sebelum ku memutuskan operasi, itu katanya kalo nikah tar benjolannya hilang, karena biasanya itu benjolan bawaan dr hormon :( wakalal"
521,"dgn punya pekerjaan, kemampuan, dan daya juang, perempuan bisa berdiri diatas kakinya sendiri. bisa menyuarakan keinginannya, dan bisa berjuang u/ anak2nya. i against nikah muda things. berjuanglah! raih mimpi dan cita-citamu"
522,"nikah muda? aku kalo liat temen2 pada nikah muda trs punya anak,ikut seneng sih,tp untuk diri sendiri membayangkan itu rasanya aneh gitu,apa karna aku masih mikir karir untuk ke depan? dan masih pengen punya cita2 untuk jadi trainer idol group di korea wkwk"
523,"dear kalian yg kebelet buru2 nikah muda, yg berpegang pada ""rezeki bakal nambah stlh nikah"" pastikan msg2 siap lahir batin! siap dlm segala hal termasuk finansial. why? ""uang tdk kenal saudara"" itu bener adanya loh. gara2 ini juga bisa bikin ribut rumah tangga #athread"
524,"setiap orang tua itu mau anaknya bahagia, bahagiain diri sendiri atau dibahagiain orang lain apalagi perempuan, dulu gak pernah kepikiran nikah secepat ini dengan umur masih muda, pokoknya lulus dulu kuliah abis... https://t.co/bmyvy0lcre"
525,@rizkiedisuparno nikah muda dong
526,@seethechoi o makanya disuruh nikah muda
527,kenapa kalo kita menyaksikan orang nikah kok kaya pengen ikutan ya? padahal gamau nikah muda wakakakakak
528,lagi jamannya nikah muda?!!?!? temen w banya banget woe yang baru nikah😥
529,"punya tmn nikah muda sama org yg lebih tua 11 taun. pas main kerumahnya adem bgt suasananya. suaminya sabar bet😭. yaampoooonnn, ak maw swami kek gt😭"
530,"me with mom
👧🏼 : orang2 udeh pada nikah yeee
👩🏼 : hmmm, kamu nikah nanti aja umur 27
👧🏼 : oke, keburu jodoh udah nikah sama orang lain
👩🏼 : yekan kalo jodoh ga kemana, tggu aja dia cereeii
👧🏼 : yaiya kalo cere, kalo ngak ?
👩🏼 : ya jadi istri muda dong kamyu."
531,"pasangan muda yang mau nikah dan punya rumah :

calon suami orang lain : sayang kamu mending dari sekarang cicil beli perabotan masak, kompor, piring, gelas

calon suami gue : sayang kamu mending dari sekarang cicil beli baju suster, linger 🤣

calon shuami banggshadd emanggg"
532,"@impacayoung @hafizhahjj mikirnya nikah - punya anak - cerai - muda lagi, kaya semacam trend -____"
533,"buka ig lagi² liat postingan ditinggal nikah. ya nikah muda jadi salah satu impian banyak orang termasuk gua sih hahaha, cuma ya makin kesini mikir nikah diatas umur 25 pun ga masalah sih. ga nikah juga keknya selaw aja wkwkwk"
534,"gua bingung sama yg nikah muda, ngumpukin uang dr sd kali ya (?)"
535,"@impacayoung @hafizhahjj yg hidup dikampung harus sabar bgt. padahal 23 aja blm. ya mungkin disini umur smp aja udah pada nikah punya anak. padahal ya sebagian besar dari mereka ujung2nya cerai di usia muda. jadi mikir status janda anak satu dimata orang, kaya lebih baik di banding perawan (belum) tua."
536,"@tanyarlsub no words, pasti kaum2 itp

nikah muda aja sono biar nambah2 beban negara"
537,"@insimuthiaa apalagi aku masih jauh skripsiannya, masih amateur ekwk.  belum ada target nikah muda 🤣"
538,"lagi musim curhatan soal selingkuh.
g tahu kenapa temen temen yg pada udh nikah curhat soal suaminya yg ke gap komunikasi sm cewek lain yang usianya lebih muda.
modusnya kalo g dari temen main game, ig ya temen kantor.
alesannya pun beragam, dari cuman curhat, bosen / perubahan"
539,itu yang ngebet nikah muda nabungnya dari sd ya ?
540,terusssss yg bikin w kek ilfil sm dia tuhhh setiap chat w kek sering bgt ngomongin masalah nikah. w kek apasih w masih skolah njir cita2 w belom ke wujud kalo pun w ad niatan nikah muda ya yaudah gtu gaush ngomongin nikah mulu ---
541,ini kenapa si orang orang pada nikah muda
542,"@akuyangbucin eh asli temen aku jg ada yg kyk kamu, ada benjolan gitu tapi gak banyak, pas priksa ke dokter udh di ronsen jg trus dokternya gk nyuruh operasi cuma ngasih obat sama blg kalo itu krna hormon aja malah smpai nyuruh nikah muda sgala wkkw"
543,"@tanya2rl ngesex diluar nikah mau kalau udah hamil kesusahan sendiri. 
jangan jadi pembunuh sedari muda lah, malu maluin wanita aja lu -_-"
544,lingkunganku yg membuat aku takut nikah muda
545,@ahtyaan @aeshteutic_ wah ko bisa nikah muda ka
546,"nikah muda dengan alesan biar ga zina biar ga dosa, kalian semua yg nikah cuman mengatas namakan agama itu goblok!"
547,"cita cita nikah muda,
tapi kerjaan cuman rebahan aja:("
548,"buat kalian yg pengen nikah muda mikir pake otak, psikis kalian udh siap belum ngurus rumah tangga, ngurus anak klo lagi rewel, siap ngasih makan anak walupun dr sendiri blum makan, jangan kontol sama memek aja dipentingin, sok2 syariat anjing."
549,"@askmenfess wajarrr, aku jg nggak mau nikah kok untuk sekarang ya, karna masih terlalu muda jg wkwk"
550,"melihat temen2 udah pada nikah, ya aku cerita gitu kan ke doi trus doi malah nyeletuk “awas aja sampe minta nikah”. ya allah mas aku juga tau situesyen kali, yakalii :( lagian aku ga ada niatan mo nikah muda. but yeah someday pasti bakal minta nikah cuman ya gak sekarang bambang"
551,"@raiandriana @tanya2rl mamaku juga nikah muda, 20th, tapi tetep aja aku sama adiku yg kedua beda 16taun😂"
552,"@inanurawrml @jayakabajay kawan ku nikah muda, menitih karir bersama, selang 3 tahun punya rumah makan mayan gede sih"
553,"saya masih heran, di negara indonesia ini, pernikahan beda agama tidak diizinkan. dan mengapa poligami disetujui.

apakah dengan embel"" karna agama, lalu diperbolehkan? poligami kalo nikah ama orang yg udh sakit""an ndak bisa apa"", it's ok! lah ini, poligami ama yg muda"" lho."
554,"ngeliat alfy sama linka bawaanya jadi pgn nikah muda, tp setelah dipikir2 aku blm siap dan poin pentingnya sih aku blm ada pasangan. intinya aku jomblo hehehehehe......."
555,@fadilahekp_ adeuhhh saya masi muda kok belom nikah lagii
556,emak pgn gua nikah muda ya allah 😵 geli bgt dengernya
557,@autumnvalls masih muda nder gue belum nikah
558,"karir/nikah muda?
bisa dua2nya ga? :)"
559,"dari : aku
untuk : aku
udah yah, jangan cinta""an lagi, ntar makin bodoh. kuliah kelarin dulu baru kerja, kerja kumpulin uang banyak buat liburan asik""in masa muda dulu, biasanya kalo asik banyak yang deketin kok buat jadi temen, ntar jadi demen, baru deh nikah, lamar anak orang."
560,"@tanya2rl temen gue nikah muda berujung pada di cerai jadi janda anak satu di umur 20an.
gue 27 sekarang udh di desek2 juga suruh merit cuma ya gimana? gue gmau salah pilih cowok yang bakal nemenin gue sampe akhir khayat nanti jadi let it flow aja :)"
561,"@jayakabajay setuju bang!
brkaca dri tmen² seangkatan kakak, dlu temen² abang pda happy² dan nikah muda smentara abang msih nempuh study, skrg giliran abang udah sukses dan brkeluarga mreka malah balik lg dr 0."
562,"hidup di keluarga yg mayoritas pada nikah muda tuh susah ya.

semacam ada beban yg tersirat wkwkwk"
563,@phuspaphuspita pen nikah muda ente ? segerakanlah lur.
564,"ini nih yg mesti jd panutan nikah muda pemuda pemudi sebangsa setanah air. selalu berkarya, duit banyak, tapi tetep bisa hemat jg makan 50rb

https://t.co/63udzointy"
565,@rismaputeri @askmenfess hehe iya juga ya mah kdg aku kyk mikir gmnaya rasanya nikah muda:( soalnya takut gitu gk pgn nika cpt😭
566,"@jayakabajay temen aku nikah muda, cerai garagara kurang persiapan gimana cara jadi istri. kasian anak nya jadinya :)"
567,"alasan orang nikah muda, selain atas dasar cinta &amp; pingin saling milikin tuh apa ya? serius nanya."
568,@rismaputeri @askmenfess oh gitu jd emg mamah kmrn udh nanggung ya resiko nya dr nikah muda?
569,"see, skrng lagi jamannya kaum lelaki nikah muda"
570,@rismaputeri @askmenfess mah mau nanya mamah kenapa pengen nikah muda?
571,"sekarang letingan aku banyak yang nikah muda, jadi pengen juga. tapi aku mau balik dumai aja mama aku bilang gini 'fokus aja dulu kuliahnya,nanti tiap tahun aja sp.pusing mama' apalagi kalo aku minta nikah muda,bisabisa aku di coret dari kk🙃🙃"
572,@perfctoe nikah muda donh
573,kalian cewek kalau nikah sama cowok yang lebih muda dari kalian gimana ? — ya gak papa. ga ada syarat di kua koq menyangkut umur . https://t.co/vgxjnra6e9
574,enak kali ya kalau nikah muda °^°
575,"mau nikah muda, nikah telat, gak mau nikah, punya anak berderet, gak mau punya anak, jadi ibu rumah tangga, atau berkarir. atau apapun. 

itu kan urusan orang. it’s none of your business."
576,"@faaaaarhur15 [ a thread]
sebuah pencerahaan untuk nikah muda

nohh udah"
577,"jujur, salute sama anak yg siap nikah muda."
578,"ㅡ

          baru dapat satu foto, ibunya sudah membukaㅡpaksaㅡ pintu kamarnya. 

          ""kamu udah siap nikah, ren? akhirnya anak bunda.""

          ""bundaㅡ ini tuh buat ke pernikahan kak shay besok! hih, siapa yang mau nikah muda lagian.""

ㅡ"
579,sayang kita nikah muda aja yuk @dw_day6_drummer https://t.co/id9dohaqcr
580,"belom berhasil dihina,pas sukses jdi omongan tetangga.

ga nikah dibilang ga laku,nikah muda dibilang hamil dluan.

oh indonesiaku~"
581,langsung mikir dua kali buat nikah muda https://t.co/xbkfmgj0g4
582,"nonton orang ketiga
""aduhh pengen punya cucu nihh lucu banget itu astagaa"" -emak

dalam hati ak ""apa aku harus nikah muda?"""
583,"@askmenfess mrn 

cape... rasanya jd mls nikah masa. apa lg skrg lg jaman"" ny nikah muda trs cerai, pelakor, pebinor, cowo yg udh beristri tpi msh suka jajan cewe, dst"
584,"motivasi hr ini by phone 📱:

“..dian km jgn nikah dulu sebelum apa yg km ingin dan cita2kan terwujud.. ingat sekali lagi, km punya cita2, jgn pernah lupa! jgn tergoda, inget! selagi masih muda dan sendiri, bentangkan langkah karir seluas mungkin”

me: (termotivasi sekali⚡️💪🏻)"
585,@ubicilembumanis aku mau nabung buat nikah muda aja ngie rasanya🤣🤣
586,@dedewii di kodein suru nikah muda lu wkwkwk
587,@citamahardika pak sandi bukan kaum nikah muda kan?
588,tanggapan kalian tentang nikah muda yg marakkk bgt di indo?? — bagusss. aku mau ikutan! https://t.co/n5xkdm2kni
589,"@kisbet_ sodara aku ""kapan nikah lagi atuh? biar punya bayi"" sambil dia gendong anaknya. aku jawab ""elu klu kagak hamil juga gak bakal nikah muda kaliiiiii"""
590,"@jrbugi orangtua itu, harus. bahkan aku gak mau nikah muda karena emg mau bahagiain ibu bapak sama diri sendiri dgn uang yg ku hasilin. soal anak, entah kenapa akhir akhir ini aku mikir lagi kejauhan bgt hhh. mungkin krn takut anak ku senasib kayak diriku kali ya,,,"
591,"liat cewe umurnya lebih muda udah pada nikah punya suami punya anak luculucu kadang suka minder
aku yg udah tua, tamat kuliah, punya kerjaan masih aja ditinggalin

kurang apa cobak aku?
kurang cantik sih emang iya"
592,minta pendapatnya boleh tentang nikah muda?umur saya baru otw 20
593,"@fitriasryni cie kakak quee, bau baunya mau nikah muda nieh. 😁"
594,"..nanya ada yg mau bahas apa engga yg bales doi, bahas nikah muda sama doi....oksip https://t.co/mm6sxfqenn"
595,"orang nikah muda , 
di bilang sayang ya masa depannya
nikah ketuaan , 
pasti dibilang ngga laku laku
setelah menikah langsung hamil , pasti di kira hamil duluan 
tapi kalo habis nikah ngga hamil hamil , dibilang mandul 

cari perhatian ngga gini banget pliss :))"
596,"@askmenfess nder posisi aku juga sama kek km. papah aku pernah mau nikah lagi dan aku ngelarang. tapi semakin kesini aku mikir2 lagi, aku mau kuliah dan adekku masih kecil. kalo aku ngerantau gaada yang ngurusin rumah dan adekku. papahku juga nggak muda lagi sekarang"
597,"@moonsgiyu harus siap mon, kan mau nikah muda"
598,"@anisaarhma nah iya bener bgt, yang dikit dikit posting nikah muda teross"
599,"cewe yg nikah dibawah umur itu meningkatkan angka kejadian keganasan pada mulut rahim loh fyi aja, liat lapak sebelah yg debat usia cewenya lebih muda 😅"
600,"emang gw akuin kakak gw tuh lebih cantik dari gw, dan dia tuh muka nya imut bisa dibilang awet muda gitu padahal udah nikah,tapi kita kalo jalan bareng masih kek anak seumuran"
601,@thaliawlndr enakan nikah muda
602,btw anak seangkatan dah 2 yg nikah woeeee jujur awkward bgt gaksi baru jg lulus kmrn 😭 tp y trsera si tp resikonya gede bgt nikah muda kegitu da
603,"sungjae itu suka sama anak-anak, dan dia pingin nikah muda. tapi karena kesibukannya maka itu akan sulit."
604,"""gak usah kuliah, nikah aja"" 
serius aku gak suka sama org yg ngurusin hidupku padahal dia bukan siapa-siapa. iya aku tau bukan hal tabu buat org org bahkan temen temenku yg nikah di umur muda. tapi buatku enggak begitu. kenapa sih mulut tetangga bacot bgt bgst."
